subject1_015,backside_kickturn
subject1_016,pumping
subject1_017,frontside_kickturn
subject1_018,frontside_kickturn
subject1_019,frontside_kickturn
subject1_020,backside_kickturn
subject1_021,frontside_kickturn
subject1_022,pumping
subject1_023,pumping
subject1_024,pumping
subject1_025,frontside_kickturn
subject1_026,pumping
subject1_027,pumping
subject1_028,pumping
subject1_029,backside_kickturn
subject1_030,pumping
subject1_031,pumping
subject1_032,pumping
subject1_033,backside_kickturn
subject1_034,pumping
subject1_035,backside_kickturn
subject1_036,backside_kickturn
subject1_037,pumping
subject1_038,backside_kickturn
subject1_039,pumping
subject1_040,pumping
subject1_041,pumping
subject1_042,pumping
subject1_043,pumping
subject1_044,frontside_kickturn
subject1_045,backside_kickturn
subject1_046,frontside_kickturn
subject1_047,backside_kickturn
subject1_048,pumping
subject1_049,backside_kickturn
subject1_050,backside_kickturn
subject1_051,backside_kickturn
subject1_052,pumping
subject1_053,pumping
subject1_054,frontside_kickturn
subject1_055,pumping
subject1_056,frontside_kickturn
subject1_057,frontside_kickturn
subject1_058,frontside_kickturn
subject1_059,backside_kickturn
subject1_060,frontside_kickturn
subject1_061,backside_kickturn
subject1_062,frontside_kickturn
subject1_063,frontside_kickturn
subject1_064,backside_kickturn
subject1_065,pumping
subject1_066,pumping
subject1_067,pumping
subject1_068,frontside_kickturn
subject1_069,pumping
subject1_070,pumping
subject1_071,backside_kickturn
subject1_072,frontside_kickturn
subject1_073,backside_kickturn
subject1_074,frontside_kickturn
subject1_075,pumping
subject1_076,pumping
subject1_077,pumping
subject1_078,pumping
subject1_079,pumping
subject1_080,backside_kickturn
subject1_081,pumping
subject1_082,backside_kickturn
subject1_083,backside_kickturn
subject1_084,pumping
subject1_085,pumping
subject1_086,frontside_kickturn
subject1_087,pumping
subject1_088,pumping
subject1_089,backside_kickturn
subject1_090,pumping
subject1_091,backside_kickturn
subject1_092,pumping
subject1_093,frontside_kickturn
subject1_094,pumping
subject1_095,pumping
subject1_096,pumping
subject1_097,pumping
subject1_098,pumping
subject1_099,pumping
subject1_100,frontside_kickturn
subject1_101,pumping
subject1_102,frontside_kickturn
subject1_103,pumping
subject1_104,pumping
subject1_105,backside_kickturn
subject1_106,pumping
subject1_107,pumping
subject1_108,pumping
subject1_109,backside_kickturn
subject1_110,frontside_kickturn
subject1_111,backside_kickturn
subject1_112,frontside_kickturn
subject1_113,pumping
subject1_114,frontside_kickturn
subject1_115,backside_kickturn
subject1_116,pumping
subject1_117,pumping
subject2_000,pumping
subject2_001,frontside_kickturn
subject2_002,frontside_kickturn
subject2_003,pumping
subject2_004,backside_kickturn
subject2_005,pumping
subject2_006,pumping
subject2_007,pumping
subject2_008,pumping
subject2_009,backside_kickturn
subject2_010,pumping
subject2_011,frontside_kickturn
subject2_012,frontside_kickturn
subject2_013,pumping
subject2_014,pumping
subject2_015,backside_kickturn
subject2_016,frontside_kickturn
subject2_017,frontside_kickturn
subject2_018,frontside_kickturn
subject2_019,pumping
subject2_020,frontside_kickturn
subject2_021,backside_kickturn
subject2_022,frontside_kickturn
subject2_023,pumping
subject2_024,pumping
subject2_025,frontside_kickturn
subject2_026,frontside_kickturn
subject2_027,pumping
subject2_028,pumping
subject2_029,pumping
subject2_030,pumping
subject2_031,pumping
subject2_032,frontside_kickturn
subject2_033,backside_kickturn
subject2_034,frontside_kickturn
subject2_035,backside_kickturn
subject2_036,pumping
subject2_037,backside_kickturn
subject2_038,frontside_kickturn
subject2_039,backside_kickturn
subject2_040,backside_kickturn
subject2_041,pumping
subject2_042,frontside_kickturn
subject2_043,pumping
subject2_044,pumping
subject2_045,pumping
subject2_046,pumping
subject2_047,pumping
subject2_048,pumping
subject2_049,frontside_kickturn
subject2_050,backside_kickturn
subject2_051,frontside_kickturn
subject2_052,pumping
subject2_053,frontside_kickturn
subject2_054,frontside_kickturn
subject2_055,frontside_kickturn
subject2_056,pumping
subject2_057,pumping
subject2_058,pumping
subject2_059,backside_kickturn
subject2_060,frontside_kickturn
subject2_061,pumping
subject2_062,backside_kickturn
subject2_063,frontside_kickturn
subject2_064,pumping
subject2_065,backside_kickturn
subject2_066,backside_kickturn
subject2_067,pumping
subject2_068,backside_kickturn
subject2_069,pumping
subject2_070,pumping
subject2_071,pumping
subject2_072,backside_kickturn
subject2_073,pumping
subject2_074,pumping
subject2_075,pumping
subject2_076,frontside_kickturn
subject2_077,pumping
subject2_078,pumping
subject2_079,pumping
subject2_080,pumping
subject2_081,frontside_kickturn
subject2_082,frontside_kickturn
subject2_083,backside_kickturn
subject2_084,pumping
subject2_085,pumping
subject2_086,pumping
subject2_087,frontside_kickturn
subject2_088,pumping
subject2_089,backside_kickturn
subject2_090,pumping
subject2_091,pumping
subject2_092,pumping
subject2_093,pumping
subject2_094,pumping
subject2_095,pumping
subject2_096,backside_kickturn
subject2_097,frontside_kickturn
subject2_098,frontside_kickturn
subject2_099,frontside_kickturn
subject2_100,pumping
subject2_101,backside_kickturn
subject2_102,frontside_kickturn
subject2_103,backside_kickturn
subject2_104,pumping
subject2_105,pumping
subject2_106,backside_kickturn
subject2_107,pumping
subject2_108,frontside_kickturn
subject2_109,frontside_kickturn
subject2_110,backside_kickturn
subject2_111,pumping
subject2_112,pumping
subject2_113,pumping
subject2_114,frontside_kickturn
subject2_115,frontside_kickturn
subject2_116,backside_kickturn
subject2_117,pumping
subject2_118,pumping
subject2_119,backside_kickturn
subject2_120,pumping
subject2_121,pumping
subject2_122,pumping
subject2_123,frontside_kickturn
subject2_124,pumping
subject2_125,frontside_kickturn
subject2_126,pumping
subject2_127,pumping
subject2_128,backside_kickturn
subject2_129,pumping
subject2_130,backside_kickturn
subject2_131,pumping
subject2_132,frontside_kickturn
subject2_133,pumping
subject2_134,pumping
subject2_135,frontside_kickturn
subject2_136,pumping
subject2_137,backside_kickturn
subject2_138,pumping
subject2_139,pumping
subject2_140,backside_kickturn
subject2_141,pumping
subject2_142,pumping
subject2_143,frontside_kickturn
subject2_144,backside_kickturn
subject2_145,pumping
subject2_146,pumping
subject2_147,pumping
subject2_148,pumping
subject2_149,pumping
subject2_150,pumping
subject2_151,backside_kickturn
subject2_152,pumping
subject2_153,frontside_kickturn
subject2_154,frontside_kickturn
subject2_155,pumping
subject2_156,frontside_kickturn
subject2_157,frontside_kickturn
subject2_158,pumping
subject2_159,pumping
subject3_000,pumping
subject3_001,backside_kickturn
subject3_002,pumping
subject3_003,pumping
subject3_004,frontside_kickturn
subject3_005,pumping
subject3_006,pumping
subject3_007,frontside_kickturn
subject3_008,backside_kickturn
subject3_009,backside_kickturn
subject3_010,pumping
subject3_011,pumping
subject3_012,frontside_kickturn
subject3_013,frontside_kickturn
subject3_014,frontside_kickturn
subject3_015,frontside_kickturn
subject3_016,frontside_kickturn
subject3_017,pumping
subject3_018,pumping
subject3_019,pumping
subject3_020,frontside_kickturn
subject3_021,frontside_kickturn
subject3_022,pumping
subject3_023,pumping
subject3_024,pumping
subject3_025,frontside_kickturn
subject3_026,frontside_kickturn
subject3_027,pumping
subject3_028,backside_kickturn
subject3_029,pumping
subject3_030,backside_kickturn
subject3_031,pumping
subject3_032,pumping
subject3_033,backside_kickturn
subject3_034,pumping
subject3_035,frontside_kickturn
subject3_036,frontside_kickturn
subject3_037,backside_kickturn
subject3_038,pumping
subject3_039,pumping
subject3_040,pumping
subject3_041,pumping
subject3_042,pumping
subject3_043,pumping
subject3_044,pumping
subject3_045,pumping
subject3_046,pumping
subject3_047,backside_kickturn
subject3_048,frontside_kickturn
subject3_049,frontside_kickturn
subject3_050,frontside_kickturn
subject3_051,pumping
subject3_052,frontside_kickturn
subject3_053,pumping
subject3_054,pumping
subject3_055,frontside_kickturn
subject3_056,pumping
subject3_057,backside_kickturn
subject3_058,frontside_kickturn
subject3_059,pumping
subject3_060,backside_kickturn
subject3_061,backside_kickturn
subject3_062,backside_kickturn
subject3_063,pumping
subject3_064,frontside_kickturn
subject3_065,backside_kickturn
subject3_066,frontside_kickturn
subject3_067,pumping
subject3_068,pumping
subject3_069,backside_kickturn
subject3_070,backside_kickturn
subject3_071,pumping
subject3_072,frontside_kickturn
subject3_073,backside_kickturn
subject3_074,pumping
subject3_075,pumping
subject3_076,frontside_kickturn
subject3_077,pumping
subject3_078,backside_kickturn
subject3_079,pumping
subject3_080,pumping
subject3_081,pumping
subject3_082,pumping
subject3_083,pumping
subject3_084,frontside_kickturn
subject3_085,backside_kickturn
subject3_086,backside_kickturn
subject3_087,pumping
subject3_088,pumping
subject3_089,pumping
subject3_090,frontside_kickturn
subject3_091,backside_kickturn
subject3_092,pumping
subject3_093,backside_kickturn
subject3_094,frontside_kickturn
subject3_095,pumping
subject3_096,frontside_kickturn
subject3_097,pumping
subject3_098,pumping
subject3_099,backside_kickturn
subject3_100,pumping
subject3_101,pumping
subject3_102,backside_kickturn
subject3_103,pumping
subject3_104,pumping
subject3_105,backside_kickturn
subject3_106,backside_kickturn
subject3_107,backside_kickturn
subject3_108,frontside_kickturn
subject3_109,frontside_kickturn
subject3_110,frontside_kickturn
subject3_111,pumping
subject3_112,frontside_kickturn
subject3_113,frontside_kickturn
subject3_114,pumping
subject3_115,pumping
subject3_116,pumping
subject3_117,pumping
subject3_118,pumping
subject3_119,backside_kickturn
subject3_120,pumping
subject3_121,pumping
subject3_122,pumping
subject3_123,pumping
subject3_124,frontside_kickturn
subject3_125,pumping
subject3_126,pumping
subject3_127,pumping
subject3_128,pumping
subject3_129,backside_kickturn
subject3_130,frontside_kickturn
subject3_131,frontside_kickturn
subject3_132,pumping
subject3_133,pumping
subject3_134,pumping
subject3_135,pumping
subject3_136,frontside_kickturn
subject3_137,pumping
subject3_138,pumping
subject3_139,backside_kickturn
subject3_140,pumping
subject3_141,backside_kickturn
subject3_142,backside_kickturn
subject3_143,frontside_kickturn
subject3_144,pumping
subject3_145,pumping
subject3_146,pumping
subject3_147,backside_kickturn
subject3_148,pumping
subject4_000,backside_kickturn
subject4_001,frontside_kickturn
subject4_002,pumping
subject4_003,pumping
subject4_004,backside_kickturn
subject4_005,pumping
subject4_006,pumping
subject4_007,pumping
subject4_008,pumping
subject4_009,backside_kickturn
subject4_010,pumping
subject4_011,pumping
subject4_012,pumping
subject4_013,backside_kickturn
subject4_014,backside_kickturn
subject4_015,backside_kickturn
subject4_016,frontside_kickturn
subject4_017,pumping
subject4_018,frontside_kickturn
subject4_019,pumping
subject4_020,frontside_kickturn
subject4_021,backside_kickturn
subject4_022,pumping
subject4_023,frontside_kickturn
subject4_024,pumping
subject4_025,pumping
subject4_026,frontside_kickturn
subject4_027,frontside_kickturn
subject4_028,frontside_kickturn
subject4_029,frontside_kickturn
subject4_030,pumping
subject4_031,pumping
subject4_032,pumping
subject4_033,pumping
subject4_034,frontside_kickturn
subject4_035,frontside_kickturn
subject4_036,frontside_kickturn
subject4_037,frontside_kickturn
subject4_038,pumping
subject4_039,frontside_kickturn
subject4_040,frontside_kickturn
subject4_041,backside_kickturn
subject4_042,backside_kickturn
subject4_043,backside_kickturn
subject4_044,pumping
subject4_045,pumping
subject4_046,pumping
subject4_047,pumping
subject4_048,pumping
subject4_049,backside_kickturn
subject4_050,pumping
subject4_051,backside_kickturn
subject4_052,pumping
subject4_053,pumping
subject4_054,pumping
subject4_055,frontside_kickturn
subject4_056,pumping
subject4_057,backside_kickturn
subject4_058,pumping
subject4_059,pumping
subject4_060,frontside_kickturn
subject4_061,pumping
subject4_062,pumping
subject4_063,frontside_kickturn
subject4_064,frontside_kickturn
subject4_065,pumping
subject4_066,frontside_kickturn
subject4_067,frontside_kickturn
subject4_068,pumping
subject4_069,frontside_kickturn
subject4_070,pumping
subject4_071,frontside_kickturn
subject4_072,pumping
subject4_073,pumping
subject4_074,frontside_kickturn
subject4_075,pumping
subject4_076,backside_kickturn
subject4_077,pumping
subject4_078,frontside_kickturn
subject4_079,pumping
subject4_080,pumping
subject4_081,pumping
subject4_082,backside_kickturn
subject4_083,pumping
subject4_084,frontside_kickturn
subject4_085,backside_kickturn
subject4_086,frontside_kickturn
subject4_087,frontside_kickturn
subject4_088,pumping
subject4_089,pumping
subject4_090,frontside_kickturn
subject4_091,frontside_kickturn
subject4_092,pumping
subject4_093,pumping
subject4_094,pumping
subject4_095,pumping
subject4_096,backside_kickturn
subject4_097,pumping
subject4_098,pumping
subject4_099,frontside_kickturn
subject4_100,pumping
subject4_101,pumping
subject4_102,frontside_kickturn
subject4_103,frontside_kickturn
subject4_104,frontside_kickturn
subject4_105,pumping
subject4_106,pumping
subject4_107,pumping
subject4_108,frontside_kickturn
subject4_109,frontside_kickturn
subject4_110,pumping
subject4_111,backside_kickturn
subject4_112,backside_kickturn
subject4_113,backside_kickturn
subject4_114,frontside_kickturn
subject4_115,pumping
subject4_116,backside_kickturn
subject4_117,frontside_kickturn
subject4_118,backside_kickturn
subject4_119,backside_kickturn
subject4_120,pumping
subject4_121,pumping
subject4_122,backside_kickturn
subject4_123,backside_kickturn
subject4_124,frontside_kickturn
subject4_125,pumping
subject4_126,pumping
subject4_127,backside_kickturn
subject4_128,frontside_kickturn
subject4_129,backside_kickturn
subject4_130,pumping
subject4_131,frontside_kickturn
subject4_132,frontside_kickturn
subject4_133,backside_kickturn
subject4_134,pumping
subject4_135,backside_kickturn
subject4_136,pumping
subject4_137,frontside_kickturn
subject4_138,backside_kickturn
subject4_139,backside_kickturn
subject4_140,frontside_kickturn
subject4_141,frontside_kickturn
subject4_142,pumping
subject4_143,pumping
subject4_144,pumping
subject4_145,pumping
subject4_146,frontside_kickturn
subject4_147,pumping
subject4_148,frontside_kickturn
subject4_149,pumping
subject4_150,pumping
subject4_151,backside_kickturn
subject4_152,pumping
subject4_153,frontside_kickturn
subject4_154,pumping
subject4_155,pumping
subject4_156,backside_kickturn
subject4_157,frontside_kickturn
subject4_158,pumping
