subject1_020,backside_kickturn
subject1_021,pumping
subject1_022,pumping
subject1_023,backside_kickturn
subject1_024,pumping
subject1_025,pumping
subject1_026,pumping
subject1_027,pumping
subject1_028,pumping
subject1_029,pumping
subject1_030,pumping
subject1_031,pumping
subject1_032,pumping
subject1_033,backside_kickturn
subject1_034,pumping
subject1_035,pumping
subject1_036,backside_kickturn
subject1_037,backside_kickturn
subject1_038,backside_kickturn
subject1_039,backside_kickturn
subject1_040,pumping
subject1_041,backside_kickturn
subject1_042,pumping
subject1_043,pumping
subject1_044,pumping
subject1_045,frontside_kickturn
subject1_046,pumping
subject1_047,backside_kickturn
subject1_048,pumping
subject1_049,backside_kickturn
subject1_050,backside_kickturn
subject1_051,pumping
subject1_052,backside_kickturn
subject1_053,pumping
subject1_054,pumping
subject1_055,backside_kickturn
subject1_056,frontside_kickturn
subject1_057,pumping
subject1_058,pumping
subject1_059,backside_kickturn
subject1_060,pumping
subject1_061,pumping
subject1_062,pumping
subject1_063,pumping
subject1_064,pumping
subject1_065,pumping
subject1_066,pumping
subject1_067,pumping
subject1_068,pumping
subject1_069,backside_kickturn
subject1_070,frontside_kickturn
subject1_071,pumping
subject1_072,pumping
subject1_073,frontside_kickturn
subject1_074,backside_kickturn
subject1_075,frontside_kickturn
subject1_076,backside_kickturn
subject1_077,backside_kickturn
subject1_078,pumping
subject1_079,pumping
subject1_080,pumping
subject1_081,frontside_kickturn
subject1_082,pumping
subject1_083,backside_kickturn
subject1_084,pumping
subject1_085,pumping
subject1_086,backside_kickturn
subject1_087,backside_kickturn
subject1_088,backside_kickturn
subject1_089,pumping
subject1_090,pumping
subject1_091,pumping
subject1_092,frontside_kickturn
subject1_093,pumping
subject1_094,backside_kickturn
subject1_095,pumping
subject1_096,pumping
subject1_097,pumping
subject1_098,backside_kickturn
subject1_099,pumping
subject1_100,pumping
subject1_101,backside_kickturn
subject1_102,frontside_kickturn
subject1_103,backside_kickturn
subject1_104,backside_kickturn
subject1_105,pumping
subject1_106,pumping
subject1_107,backside_kickturn
subject1_108,pumping
subject1_109,backside_kickturn
subject1_110,pumping
subject1_111,pumping
subject1_112,pumping
subject1_113,pumping
subject1_114,backside_kickturn
subject1_115,backside_kickturn
subject1_116,backside_kickturn
subject1_117,backside_kickturn
subject2_000,pumping
subject2_001,backside_kickturn
subject2_002,pumping
subject2_003,pumping
subject2_004,backside_kickturn
subject2_005,backside_kickturn
subject2_006,backside_kickturn
subject2_007,pumping
subject2_008,pumping
subject2_009,backside_kickturn
subject2_010,frontside_kickturn
subject2_011,frontside_kickturn
subject2_012,pumping
subject2_013,pumping
subject2_014,pumping
subject2_015,backside_kickturn
subject2_016,pumping
subject2_017,frontside_kickturn
subject2_018,pumping
subject2_019,pumping
subject2_020,pumping
subject2_021,pumping
subject2_022,pumping
subject2_023,pumping
subject2_024,pumping
subject2_025,backside_kickturn
subject2_026,backside_kickturn
subject2_027,pumping
subject2_028,pumping
subject2_029,pumping
subject2_030,pumping
subject2_031,pumping
subject2_032,backside_kickturn
subject2_033,pumping
subject2_034,pumping
subject2_035,pumping
subject2_036,pumping
subject2_037,pumping
subject2_038,pumping
subject2_039,frontside_kickturn
subject2_040,pumping
subject2_041,pumping
subject2_042,backside_kickturn
subject2_043,pumping
subject2_044,pumping
subject2_045,backside_kickturn
subject2_046,frontside_kickturn
subject2_047,backside_kickturn
subject2_048,backside_kickturn
subject2_049,pumping
subject2_050,pumping
subject2_051,pumping
subject2_052,frontside_kickturn
subject2_053,pumping
subject2_054,frontside_kickturn
subject2_055,backside_kickturn
subject2_056,backside_kickturn
subject2_057,pumping
subject2_058,pumping
subject2_059,frontside_kickturn
subject2_060,pumping
subject2_061,frontside_kickturn
subject2_062,frontside_kickturn
subject2_063,frontside_kickturn
subject2_064,pumping
subject2_065,pumping
subject2_066,frontside_kickturn
subject2_067,pumping
subject2_068,pumping
subject2_069,pumping
subject2_070,pumping
subject2_071,frontside_kickturn
subject2_072,pumping
subject2_073,pumping
subject2_074,pumping
subject2_075,pumping
subject2_076,frontside_kickturn
subject2_077,pumping
subject2_078,pumping
subject2_079,pumping
subject2_080,pumping
subject2_081,frontside_kickturn
subject2_082,frontside_kickturn
subject2_083,frontside_kickturn
subject2_084,pumping
subject2_085,pumping
subject2_086,pumping
subject2_087,backside_kickturn
subject2_088,pumping
subject2_089,frontside_kickturn
subject2_090,pumping
subject2_091,pumping
subject2_092,pumping
subject2_093,pumping
subject2_094,pumping
subject2_095,backside_kickturn
subject2_096,pumping
subject2_097,pumping
subject2_098,frontside_kickturn
subject2_099,pumping
subject2_100,pumping
subject2_101,pumping
subject2_102,pumping
subject2_103,pumping
subject2_104,pumping
subject2_105,pumping
subject2_106,pumping
subject2_107,pumping
subject2_108,pumping
subject2_109,pumping
subject2_110,pumping
subject2_111,frontside_kickturn
subject2_112,pumping
subject2_113,pumping
subject2_114,pumping
subject2_115,pumping
subject2_116,frontside_kickturn
subject2_117,pumping
subject2_118,pumping
subject2_119,pumping
subject2_120,pumping
subject2_121,pumping
subject2_122,pumping
subject2_123,pumping
subject2_124,backside_kickturn
subject2_125,backside_kickturn
subject2_126,pumping
subject2_127,pumping
subject2_128,pumping
subject2_129,pumping
subject2_130,pumping
subject2_131,backside_kickturn
subject2_132,pumping
subject2_133,pumping
subject2_134,pumping
subject2_135,pumping
subject2_136,pumping
subject2_137,backside_kickturn
subject2_138,frontside_kickturn
subject2_139,pumping
subject2_140,frontside_kickturn
subject2_141,frontside_kickturn
subject2_142,frontside_kickturn
subject2_143,pumping
subject2_144,backside_kickturn
subject2_145,pumping
subject2_146,pumping
subject2_147,pumping
subject2_148,pumping
subject2_149,frontside_kickturn
subject2_150,pumping
subject2_151,frontside_kickturn
subject2_152,pumping
subject2_153,pumping
subject2_154,pumping
subject2_155,frontside_kickturn
subject2_156,frontside_kickturn
subject2_157,pumping
subject2_158,pumping
subject2_159,frontside_kickturn
subject3_000,pumping
subject3_001,pumping
subject3_002,pumping
subject3_003,pumping
subject3_004,backside_kickturn
subject3_005,backside_kickturn
subject3_006,frontside_kickturn
subject3_007,pumping
subject3_008,pumping
subject3_009,pumping
subject3_010,pumping
subject3_011,frontside_kickturn
subject3_012,pumping
subject3_013,pumping
subject3_014,pumping
subject3_015,pumping
subject3_016,backside_kickturn
subject3_017,pumping
subject3_018,backside_kickturn
subject3_019,pumping
subject3_020,pumping
subject3_021,pumping
subject3_022,pumping
subject3_023,frontside_kickturn
subject3_024,pumping
subject3_025,pumping
subject3_026,pumping
subject3_027,pumping
subject3_028,pumping
subject3_029,backside_kickturn
subject3_030,frontside_kickturn
subject3_031,pumping
subject3_032,backside_kickturn
subject3_033,frontside_kickturn
subject3_034,pumping
subject3_035,pumping
subject3_036,backside_kickturn
subject3_037,pumping
subject3_038,pumping
subject3_039,pumping
subject3_040,pumping
subject3_041,backside_kickturn
subject3_042,pumping
subject3_043,backside_kickturn
subject3_044,backside_kickturn
subject3_045,backside_kickturn
subject3_046,pumping
subject3_047,pumping
subject3_048,pumping
subject3_049,pumping
subject3_050,pumping
subject3_051,pumping
subject3_052,backside_kickturn
subject3_053,pumping
subject3_054,pumping
subject3_055,pumping
subject3_056,pumping
subject3_057,frontside_kickturn
subject3_058,pumping
subject3_059,pumping
subject3_060,pumping
subject3_061,pumping
subject3_062,backside_kickturn
subject3_063,frontside_kickturn
subject3_064,pumping
subject3_065,backside_kickturn
subject3_066,backside_kickturn
subject3_067,frontside_kickturn
subject3_068,pumping
subject3_069,backside_kickturn
subject3_070,pumping
subject3_071,pumping
subject3_072,frontside_kickturn
subject3_073,pumping
subject3_074,pumping
subject3_075,pumping
subject3_076,pumping
subject3_077,pumping
subject3_078,backside_kickturn
subject3_079,pumping
subject3_080,backside_kickturn
subject3_081,pumping
subject3_082,pumping
subject3_083,pumping
subject3_084,pumping
subject3_085,backside_kickturn
subject3_086,frontside_kickturn
subject3_087,pumping
subject3_088,backside_kickturn
subject3_089,pumping
subject3_090,frontside_kickturn
subject3_091,pumping
subject3_092,backside_kickturn
subject3_093,pumping
subject3_094,pumping
subject3_095,pumping
subject3_096,backside_kickturn
subject3_097,pumping
subject3_098,backside_kickturn
subject3_099,pumping
subject3_100,pumping
subject3_101,pumping
subject3_102,backside_kickturn
subject3_103,frontside_kickturn
subject3_104,pumping
subject3_105,pumping
subject3_106,backside_kickturn
subject3_107,frontside_kickturn
subject3_108,pumping
subject3_109,pumping
subject3_110,pumping
subject3_111,pumping
subject3_112,frontside_kickturn
subject3_113,pumping
subject3_114,frontside_kickturn
subject3_115,pumping
subject3_116,backside_kickturn
subject3_117,pumping
subject3_118,pumping
subject3_119,frontside_kickturn
subject3_120,pumping
subject3_121,pumping
subject3_122,pumping
subject3_123,frontside_kickturn
subject3_124,pumping
subject3_125,frontside_kickturn
subject3_126,pumping
subject3_127,pumping
subject3_128,frontside_kickturn
subject3_129,pumping
subject3_130,backside_kickturn
subject3_131,frontside_kickturn
subject3_132,pumping
subject3_133,pumping
subject3_134,frontside_kickturn
subject3_135,pumping
subject3_136,pumping
subject3_137,pumping
subject3_138,pumping
subject3_139,pumping
subject3_140,backside_kickturn
subject3_141,backside_kickturn
subject3_142,pumping
subject3_143,pumping
subject3_144,backside_kickturn
subject3_145,pumping
subject3_146,backside_kickturn
subject3_147,frontside_kickturn
subject3_148,pumping
subject4_000,pumping
subject4_001,pumping
subject4_002,backside_kickturn
subject4_003,pumping
subject4_004,frontside_kickturn
subject4_005,backside_kickturn
subject4_006,frontside_kickturn
subject4_007,backside_kickturn
subject4_008,frontside_kickturn
subject4_009,pumping
subject4_010,backside_kickturn
subject4_011,pumping
subject4_012,backside_kickturn
subject4_013,pumping
subject4_014,pumping
subject4_015,backside_kickturn
subject4_016,backside_kickturn
subject4_017,pumping
subject4_018,frontside_kickturn
subject4_019,backside_kickturn
subject4_020,pumping
subject4_021,backside_kickturn
subject4_022,backside_kickturn
subject4_023,pumping
subject4_024,pumping
subject4_025,frontside_kickturn
subject4_026,pumping
subject4_027,backside_kickturn
subject4_028,frontside_kickturn
subject4_029,pumping
subject4_030,backside_kickturn
subject4_031,pumping
subject4_032,backside_kickturn
subject4_033,frontside_kickturn
subject4_034,backside_kickturn
subject4_035,frontside_kickturn
subject4_036,frontside_kickturn
subject4_037,pumping
subject4_038,backside_kickturn
subject4_039,backside_kickturn
subject4_040,backside_kickturn
subject4_041,frontside_kickturn
subject4_042,pumping
subject4_043,backside_kickturn
subject4_044,frontside_kickturn
subject4_045,frontside_kickturn
subject4_046,pumping
subject4_047,backside_kickturn
subject4_048,pumping
subject4_049,pumping
subject4_050,backside_kickturn
subject4_051,pumping
subject4_052,backside_kickturn
subject4_053,frontside_kickturn
subject4_054,pumping
subject4_055,backside_kickturn
subject4_056,pumping
subject4_057,frontside_kickturn
subject4_058,pumping
subject4_059,pumping
subject4_060,pumping
subject4_061,pumping
subject4_062,backside_kickturn
subject4_063,backside_kickturn
subject4_064,pumping
subject4_065,frontside_kickturn
subject4_066,backside_kickturn
subject4_067,backside_kickturn
subject4_068,backside_kickturn
subject4_069,frontside_kickturn
subject4_070,backside_kickturn
subject4_071,pumping
subject4_072,pumping
subject4_073,pumping
subject4_074,backside_kickturn
subject4_075,backside_kickturn
subject4_076,pumping
subject4_077,frontside_kickturn
subject4_078,pumping
subject4_079,pumping
subject4_080,pumping
subject4_081,backside_kickturn
subject4_082,frontside_kickturn
subject4_083,pumping
subject4_084,frontside_kickturn
subject4_085,pumping
subject4_086,pumping
subject4_087,backside_kickturn
subject4_088,backside_kickturn
subject4_089,pumping
subject4_090,pumping
subject4_091,frontside_kickturn
subject4_092,pumping
subject4_093,frontside_kickturn
subject4_094,pumping
subject4_095,pumping
subject4_096,pumping
subject4_097,pumping
subject4_098,pumping
subject4_099,backside_kickturn
subject4_100,pumping
subject4_101,pumping
subject4_102,pumping
subject4_103,pumping
subject4_104,pumping
subject4_105,backside_kickturn
subject4_106,pumping
subject4_107,backside_kickturn
subject4_108,pumping
subject4_109,pumping
subject4_110,backside_kickturn
subject4_111,backside_kickturn
subject4_112,pumping
subject4_113,pumping
subject4_114,pumping
subject4_115,pumping
subject4_116,pumping
subject4_117,backside_kickturn
subject4_118,backside_kickturn
subject4_119,backside_kickturn
subject4_120,pumping
subject4_121,frontside_kickturn
subject4_122,pumping
subject4_123,backside_kickturn
subject4_124,pumping
subject4_125,pumping
subject4_126,frontside_kickturn
subject4_127,backside_kickturn
subject4_128,pumping
subject4_129,backside_kickturn
subject4_130,pumping
subject4_131,pumping
subject4_132,pumping
subject4_133,backside_kickturn
subject4_134,pumping
subject4_135,pumping
subject4_136,pumping
subject4_137,pumping
subject4_138,frontside_kickturn
subject4_139,pumping
subject4_140,pumping
subject4_141,backside_kickturn
subject4_142,backside_kickturn
subject4_143,backside_kickturn
subject4_144,pumping
subject4_145,pumping
subject4_146,pumping
subject4_147,pumping
subject4_148,pumping
subject4_149,pumping
subject4_150,backside_kickturn
subject4_151,pumping
subject4_152,backside_kickturn
subject4_153,pumping
subject4_154,pumping
subject4_155,backside_kickturn
subject4_156,pumping
subject4_157,pumping
subject4_158,backside_kickturn
